date;amount
"2014-01-13";"531.17"
"2014-01-14";"527.53"
"2014-01-15";"527.76"
"2014-01-16";"529.51"
"2014-01-17";"531.68"
"2014-01-20";"537.00"
"2014-01-21";"541.59"
"2014-01-22";"543.93"
"2014-01-23";"544.24"
"2014-01-24";"546.42"
"2014-01-27";"550.53"
"2014-01-28";"548.34"
"2014-01-29";"547.07"
"2014-01-30";"548.80"
"2014-01-31";"547.22"
"2014-02-03";"553.84"
"2014-02-04";"556.52"
"2014-02-05";"557.55"
"2014-02-06";"559.24"
"2014-02-07";"556.14"
"2014-02-10";"553.16"
"2014-02-11";"555.35"
"2014-02-12";"554.56"
"2014-02-13";"552.91"
"2014-02-14";"549.44"
"2014-02-17";"546.94"
"2014-02-18";"546.99"
"2014-02-19";"548.11"
"2014-02-20";"552.43"
"2014-02-21";"555.37"
"2014-02-24";"555.51"
"2014-02-25";"555.10"
"2014-02-26";"556.67"
"2014-02-27";"559.02"
"2014-02-28";"563.32"
"2014-03-03";"559.38"
"2014-03-04";"561.52"
"2014-03-05";"558.28"
"2014-03-06";"562.70"
"2014-03-07";"559.54"
"2014-03-10";"561.55"
"2014-03-11";"569.64"
"2014-03-12";"570.69"
"2014-03-13";"573.24"
"2014-03-14";"570.84"
"2014-03-17";"572.03"
"2014-03-18";"570.35"
"2014-03-19";"570.91"
"2014-03-20";"569.66"
"2014-03-21";"568.49"
"2014-03-24";"561.91"
"2014-03-25";"562.70"
"2014-03-26";"559.57"
"2014-03-27";"555.75"
"2014-03-28";"551.43"
"2014-03-31";"550.53"
"2014-04-01";"551.18"
"2014-04-02";"550.62"
"2014-04-03";"553.60"
"2014-04-04";"555.97"
"2014-04-07";"555.08"
"2014-04-08";"553.59"
"2014-04-09";"546.72"
"2014-04-10";"548.13"
"2014-04-11";"544.96"
"2014-04-14";"548.31"
"2014-04-15";"549.04"
"2014-04-16";"554.22"
"2014-04-17";"555.84"
"2014-04-21";"557.63"
"2014-04-22";"557.02"
"2014-04-23";"561.70"
"2014-04-24";"563.76"
"2014-04-25";"559.67"
"2014-04-28";"560.36"
"2014-04-29";"559.50"
"2014-04-30";"560.56"
"2014-05-02";"564.59"
"2014-05-05";"563.39"
"2014-05-06";"565.09"
"2014-05-07";"566.88"
"2014-05-08";"566.11"
"2014-05-09";"555.74"
"2014-05-12";"555.77"
"2014-05-13";"551.36"
"2014-05-14";"549.05"
"2014-05-15";"550.22"
"2014-05-16";"553.62"
"2014-05-19";"550.46"
"2014-05-20";"548.61"
"2014-05-22";"551.45"
"2014-05-23";"550.70"
"2014-05-26";"553.95"
"2014-05-27";"554.04"
"2014-05-28";"555.99"
"2014-05-29";"552.98"
"2014-05-30";"548.04"
"2014-06-02";"550.72"
"2014-06-03";"550.23"
"2014-06-04";"550.68"
"2014-06-05";"552.62"
"2014-06-06";"551.63"
"2014-06-09";"549.59"
"2014-06-10";"549.89"
"2014-06-11";"553.12"
"2014-06-12";"554.41"
"2014-06-13";"553.43"
"2014-06-16";"554.80"
"2014-06-17";"556.76"
"2014-06-18";"559.03"
"2014-06-19";"559.12"
"2014-06-20";"556.69"
"2014-06-23";"557.14"
"2014-06-24";"553.12"
"2014-06-25";"550.64"
"2014-06-26";"550.09"
"2014-06-27";"550.02"
"2014-06-30";"550.60"
"2014-07-01";"552.72"
"2014-07-02";"552.09"
"2014-07-03";"552.18"
"2014-07-04";"550.84"
"2014-07-07";"548.72"
"2014-07-08";"550.49"
"2014-07-09";"552.37"
"2014-07-10";"553.54"
"2014-07-11";"553.29"
"2014-07-14";"554.05"
"2014-07-15";"553.93"
"2014-07-17";"556.39"
"2014-07-18";"562.92"
"2014-07-21";"566.86"
"2014-07-22";"565.86"
"2014-07-23";"563.71"
"2014-07-24";"563.88"
"2014-07-25";"563.30"
"2014-07-28";"563.48"
"2014-07-29";"563.57"
"2014-07-30";"565.88"
"2014-07-31";"570.51"
"2014-08-01";"573.14"
"2014-08-04";"572.61"
"2014-08-05";"571.75"
"2014-08-06";"576.66"
"2014-08-07";"577.36"
"2014-08-08";"576.19"
"2014-08-11";"576.14"
"2014-08-12";"574.30"
"2014-08-13";"576.23"
"2014-08-14";"576.49"
"2014-08-18";"576.49"
"2014-08-19";"576.15"
"2014-08-20";"578.54"
"2014-08-21";"583.09"
"2014-08-22";"582.76"
"2014-08-25";"583.19"
"2014-08-26";"583.13"
"2014-08-27";"584.87"
"2014-08-28";"588.67"
"2014-08-29";"593.28"
"2014-09-01";"590.91"
"2014-09-02";"589.03"
"2014-09-03";"591.55"
"2014-09-04";"588.52"
"2014-09-05";"591.43"
"2014-09-08";"586.41"
"2014-09-09";"585.29"
"2014-09-10";"592.34"
"2014-09-11";"590.82"
"2014-09-12";"590.14"
"2014-09-15";"590.60"
"2014-09-16";"594.71"
"2014-09-17";"593.76"
"2014-09-22";"594.09"
"2014-09-23";"600.36"
"2014-09-24";"600.30"
"2014-09-25";"598.87"
"2014-09-26";"598.91"
"2014-09-29";"599.66"
"2014-09-30";"601.66"
"2014-10-01";"599.22"
"2014-10-02";"597.26"
"2014-10-03";"596.08"
"2014-10-06";"598.64"
"2014-10-07";"597.72"
"2014-10-08";"596.95"
"2014-10-09";"594.71"
"2014-10-10";"592.13"
"2014-10-13";"594.30"
"2014-10-14";"590.01"
"2014-10-15";"588.40"
"2014-10-16";"588.22"
"2014-10-17";"591.16"
"2014-10-20";"587.61"
"2014-10-21";"587.12"
"2014-10-22";"583.92"
"2014-10-23";"584.14"
"2014-10-24";"584.40"
"2014-10-27";"584.20"
"2014-10-28";"585.10"
"2014-10-29";"581.62"
"2014-10-30";"576.65"
"2014-11-03";"576.50"
"2014-11-04";"580.62"
"2014-11-05";"585.97"
"2014-11-06";"588.48"
"2014-11-07";"590.44"
"2014-11-10";"589.72"
"2014-11-11";"586.33"
"2014-11-12";"590.58"
"2014-11-13";"592.48"
"2014-11-14";"594.14"
"2014-11-17";"595.84"
"2014-11-18";"595.22"
"2014-11-19";"596.21"
"2014-11-20";"599.53"
"2014-11-21";"600.37"
"2014-11-24";"595.32"
"2014-11-25";"594.36"
"2014-11-26";"597.89"
"2014-11-27";"600.25"
"2014-11-28";"598.94"
"2014-12-01";"605.46"
"2014-12-02";"610.79"
"2014-12-03";"614.77"
"2014-12-04";"612.44"
"2014-12-05";"611.68"
"2014-12-09";"611.40"
"2014-12-10";"613.77"
"2014-12-11";"615.49"
"2014-12-12";"615.90"
"2014-12-15";"617.45"
"2014-12-16";"618.49"
"2014-12-17";"621.41"
"2014-12-18";"619.19"
"2014-12-19";"614.16"
"2014-12-22";"612.55"
"2014-12-23";"610.26"
"2014-12-24";"608.47"
"2014-12-26";"609.17"
"2014-12-29";"608.15"
"2014-12-30";"607.38"
"2015-01-02";"606.75"
"2015-01-05";"612.47"
"2015-01-06";"616.76"
"2015-01-07";"616.09"
"2015-01-08";"614.76"
"2015-01-09";"613.08"
"2015-01-12";"614.03"
"2015-01-13";"616.52"
"2015-01-14";"617.53"
"2015-01-15";"625.38"
"2015-01-16";"623.67"
"2015-01-19";"627.01"
"2015-01-20";"629.09"
"2015-01-21";"627.23"
"2015-01-22";"628.44"
"2015-01-23";"625.95"
"2015-01-26";"626.38"
"2015-01-27";"625.67"
"2015-01-28";"623.37"
"2015-01-29";"622.44"
"2015-01-30";"626.48"
"2015-02-02";"632.03"
"2015-02-03";"632.19"
"2015-02-04";"626.97"
"2015-02-05";"627.09"
"2015-02-06";"624.80"
"2015-02-09";"623.21"
"2015-02-10";"626.04"
"2015-02-11";"626.44"
"2015-02-12";"628.22"
"2015-02-13";"626.92"
"2015-02-16";"620.18"
"2015-02-17";"619.72"
"2015-02-18";"619.72"
"2015-02-19";"620.40"
"2015-02-20";"620.33"
"2015-02-23";"616.86"
"2015-02-24";"621.18"
"2015-02-25";"622.88"
"2015-02-26";"619.50"
"2015-02-27";"617.67"
"2015-03-02";"618.76"
"2015-03-03";"617.38"
"2015-03-04";"617.60"
"2015-03-05";"619.78"
"2015-03-06";"619.61"
"2015-03-09";"624.68"
"2015-03-10";"628.47"
"2015-03-11";"633.03"
"2015-03-12";"637.59"
"2015-03-13";"633.54"
"2015-03-16";"639.02"
"2015-03-17";"639.37"
"2015-03-18";"640.84"
"2015-03-19";"642.18"
"2015-03-20";"638.82"
"2015-03-23";"635.62"
"2015-03-24";"627.00"
"2015-03-25";"623.65"
"2015-03-26";"619.79"
"2015-03-27";"620.68"
"2015-03-30";"622.79"
"2015-03-31";"626.87"
"2015-04-01";"626.58"
"2015-04-02";"618.22"
"2015-04-06";"614.77"
"2015-04-07";"610.74"
"2015-04-08";"611.01"
"2015-04-09";"611.05"
"2015-04-10";"613.91"
"2015-04-13";"619.42"
"2015-04-14";"621.10"
"2015-04-15";"614.06"
"2015-04-16";"616.70"
"2015-04-17";"612.30"
"2015-04-20";"612.73"
"2015-04-21";"615.42"
"2015-04-22";"616.42"
"2015-04-23";"618.02"
"2015-04-24";"618.12"
"2015-04-27";"614.42"
"2015-04-28";"611.08"
"2015-04-29";"606.39"
"2015-04-30";"606.82"
"2015-05-04";"611.28"
"2015-05-05";"614.48"
"2015-05-06";"611.89"
"2015-05-07";"608.84"
"2015-05-08";"610.61"
"2015-05-11";"605.77"
"2015-05-12";"606.92"
"2015-05-13";"607.31"
"2015-05-14";"600.50"
"2015-05-15";"598.40"
"2015-05-18";"597.10"
"2015-05-19";"599.06"
"2015-05-20";"603.09"
"2015-05-22";"605.41"
"2015-05-25";"607.60"
"2015-05-26";"609.87"
"2015-05-27";"612.62"
"2015-05-28";"616.14"
"2015-05-29";"617.45"
"2015-06-01";"616.66"
"2015-06-02";"621.69"
"2015-06-03";"622.21"
"2015-06-04";"626.01"
"2015-06-05";"628.06"
"2015-06-08";"635.61"
"2015-06-09";"633.70"
"2015-06-10";"626.55"
"2015-06-11";"624.45"
"2015-06-12";"631.98"
"2015-06-15";"631.06"
"2015-06-16";"634.13"
"2015-06-17";"633.69"
"2015-06-18";"637.80"
"2015-06-19";"629.59"
"2015-06-22";"632.31"
"2015-06-23";"630.64"
"2015-06-24";"634.54"
"2015-06-25";"632.82"
"2015-06-26";"631.81"
"2015-06-30";"634.58"
"2015-07-01";"639.04"
"2015-07-02";"639.04"
"2015-07-03";"637.02"
"2015-07-06";"636.39"
"2015-07-07";"641.50"
"2015-07-08";"648.33"
"2015-07-09";"652.40"
"2015-07-10";"646.94"
"2015-07-13";"646.15"
"2015-07-14";"647.68"
"2015-07-15";"643.60"
"2015-07-17";"643.07"
"2015-07-20";"644.90"
"2015-07-21";"649.30"
"2015-07-22";"651.17"
"2015-07-23";"654.19"
"2015-07-24";"654.29"
"2015-07-27";"660.67"
"2015-07-28";"665.18"
"2015-07-29";"664.50"
"2015-07-30";"665.52"
"2015-07-31";"672.19"
"2015-08-03";"671.11"
"2015-08-04";"678.44"
"2015-08-05";"677.36"
"2015-08-06";"682.55"
"2015-08-07";"684.12"
"2015-08-10";"678.36"
"2015-08-11";"676.43"
"2015-08-12";"680.32"
"2015-08-13";"681.76"
"2015-08-14";"684.89"
"2015-08-17";"683.83"
"2015-08-18";"689.36"
"2015-08-19";"697.25"
"2015-08-20";"694.88"
"2015-08-21";"694.19"
"2015-08-24";"693.94"
"2015-08-25";"705.68"
"2015-08-26";"699.91"
"2015-08-27";"706.24"
"2015-08-28";"699.69"
"2015-08-31";"690.12"
"2015-09-01";"695.25"
"2015-09-02";"691.88"
"2015-09-03";"688.24"
"2015-09-04";"688.41"
"2015-09-07";"691.22"
"2015-09-08";"693.78"
"2015-09-09";"688.33"
"2015-09-10";"688.33"
"2015-09-11";"691.03"
"2015-09-14";"684.54"
"2015-09-15";"688.65"
"2015-09-16";"686.38"
"2015-09-17";"680.16"
"2015-09-21";"676.74"
"2015-09-22";"682.67"
"2015-09-23";"696.47"
"2015-09-24";"700.43"
"2015-09-25";"705.92"
"2015-09-28";"697.91"
"2015-09-29";"705.29"
"2015-09-30";"704.68"
"2015-10-01";"698.72"
"2015-10-02";"695.53"
"2015-10-05";"695.33"
"2015-10-06";"685.83"
"2015-10-07";"681.29"
"2015-10-08";"678.59"
"2015-10-09";"681.70"
"2015-10-13";"675.37"
"2015-10-14";"683.05"
"2015-10-15";"681.07"
"2015-10-16";"675.62"
"2015-10-19";"673.91"
"2015-10-20";"679.31"
"2015-10-21";"684.21"
"2015-10-22";"692.70"
"2015-10-23";"691.62"
"2015-10-26";"686.95"
"2015-10-27";"685.64"
"2015-10-28";"687.45"
"2015-10-29";"687.37"
"2015-10-30";"690.34"
"2015-11-02";"690.32"
"2015-11-03";"691.92"
"2015-11-04";"691.19"
"2015-11-05";"688.94"
"2015-11-06";"693.49"
"2015-11-09";"697.07"
"2015-11-10";"701.26"
"2015-11-11";"702.70"
"2015-11-12";"699.08"
"2015-11-13";"702.51"
"2015-11-16";"705.09"
"2015-11-17";"709.59"
"2015-11-18";"710.46"
"2015-11-19";"714.12"
"2015-11-20";"711.96"
"2015-11-23";"709.04"
"2015-11-24";"715.66"
"2015-11-25";"711.42"
"2015-11-26";"713.47"
"2015-11-27";"712.13"
"2015-11-30";"712.63"
"2015-12-01";"711.20"
"2015-12-02";"707.15"
"2015-12-03";"703.47"
"2015-12-04";"701.56"
"2015-12-07";"701.04"
"2015-12-09";"706.34"
"2015-12-10";"704.70"
"2015-12-11";"703.54"
"2015-12-14";"707.11"
"2015-12-15";"711.52"
"2015-12-16";"709.82"
"2015-12-17";"709.23"
"2015-12-18";"708.50"
"2015-12-21";"702.70"
"2015-12-22";"694.37"
"2015-12-23";"693.72"
"2015-12-24";"696.26"
"2015-12-28";"700.77"
"2015-12-29";"704.42"
"2015-12-30";"707.34"
"2016-01-04";"710.16"
"2016-01-05";"716.94"
"2016-01-06";"715.08"
"2016-01-07";"715.84"
"2016-01-08";"721.31"
"2016-01-11";"723.31"
"2016-01-12";"729.78"
"2016-01-13";"730.28"
"2016-01-14";"726.57"
"2016-01-15";"725.98"
"2016-01-18";"730.31"
"2016-01-19";"730.20"
"2016-01-20";"726.19"
"2016-01-21";"729.22"
"2016-01-22";"726.63"
"2016-01-25";"715.63"
"2016-01-26";"717.46"
"2016-01-27";"720.14"
"2016-01-28";"716.21"
"2016-01-29";"711.72"
"2016-02-01";"710.37"
"2016-02-02";"714.44"
"2016-02-03";"713.54"
"2016-02-04";"709.43"
"2016-02-05";"698.49"
"2016-02-08";"700.02"
"2016-02-09";"709.75"
"2016-02-10";"715.41"
"2016-02-11";"711.34"
"2016-02-12";"713.47"
"2016-02-15";"708.63"
"2016-02-16";"701.39"
"2016-02-17";"704.92"
"2016-02-18";"705.44"
"2016-02-19";"700.74"
"2016-02-22";"702.38"
"2016-02-23";"693.78"
"2016-02-24";"693.23"
"2016-02-25";"698.47"
"2016-02-26";"691.36"
"2016-02-29";"689.18"
"2016-03-01";"694.17"
"2016-03-02";"694.82"
"2016-03-03";"688.48"
"2016-03-04";"686.64"
"2016-03-07";"681.39"
"2016-03-08";"681.63"
"2016-03-09";"682.00"
"2016-03-10";"678.72"
"2016-03-11";"678.22"
"2016-03-14";"683.00"
"2016-03-15";"684.74"
"2016-03-16";"685.98"
"2016-03-17";"688.11"
"2016-03-18";"672.06"
"2016-03-21";"671.97"
"2016-03-22";"677.52"
"2016-03-23";"677.42"
"2016-03-24";"677.16"
"2016-03-28";"682.36"
"2016-03-29";"680.84"
"2016-03-30";"683.16"
"2016-03-31";"675.10"
"2016-04-01";"669.80"
"2016-04-04";"671.24"
"2016-04-05";"669.55"
"2016-04-06";"674.93"
"2016-04-07";"676.62"
"2016-04-08";"680.79"
"2016-04-11";"682.45"
"2016-04-12";"682.16"
"2016-04-13";"674.58"
"2016-04-14";"670.80"
"2016-04-15";"668.38"
"2016-04-18";"666.60"
"2016-04-19";"666.00"
"2016-04-20";"657.90"
"2016-04-21";"660.38"
"2016-04-22";"660.34"
"2016-04-25";"666.80"
"2016-04-26";"668.36"
"2016-04-27";"669.01"
"2016-04-28";"668.49"
"2016-04-29";"663.40"
"2016-05-02";"659.34"
"2016-05-03";"660.88"
"2016-05-04";"667.89"
"2016-05-05";"670.36"
"2016-05-06";"667.43"
"2016-05-09";"666.89"
"2016-05-10";"670.97"
"2016-05-11";"677.20"
"2016-05-12";"678.50"
"2016-05-13";"682.55"
"2016-05-16";"689.34"
"2016-05-17";"692.52"
"2016-05-18";"692.77"
"2016-05-19";"691.32"
"2016-05-20";"696.96"
"2016-05-23";"692.19"
"2016-05-24";"693.89"
"2016-05-25";"692.87"
"2016-05-26";"692.24"
"2016-05-27";"687.34"
"2016-05-30";"687.43"
"2016-05-31";"690.27"
"2016-06-01";"689.81"
"2016-06-02";"693.61"
"2016-06-03";"691.36"
"2016-06-06";"683.27"
"2016-06-07";"680.55"
"2016-06-08";"679.85"
"2016-06-09";"673.14"
"2016-06-10";"678.18"
"2016-06-13";"683.67"
"2016-06-14";"685.00"
"2016-06-15";"688.34"
"2016-06-16";"685.89"
"2016-06-17";"689.83"
"2016-06-20";"685.64"
"2016-06-21";"679.80"
"2016-06-22";"676.03"
"2016-06-23";"672.80"
"2016-06-24";"669.88"
"2016-06-28";"680.21"
"2016-06-29";"674.16"
"2016-06-30";"661.49"
"2016-07-01";"661.37"
"2016-07-04";"659.64"
"2016-07-05";"659.26"
"2016-07-06";"661.29"
"2016-07-07";"664.51"
"2016-07-08";"664.06"
"2016-07-11";"661.50"
"2016-07-12";"657.84"
"2016-07-13";"657.82"
"2016-07-14";"658.20"
"2016-07-15";"650.92"
"2016-07-18";"650.58"
"2016-07-19";"650.84"
"2016-07-20";"651.53"
"2016-07-21";"651.43"
"2016-07-22";"650.09"
"2016-07-25";"650.78"
"2016-07-26";"656.33"
"2016-07-27";"661.04"
"2016-07-28";"664.94"
"2016-07-29";"664.94"
"2016-08-01";"656.95"
"2016-08-02";"657.47"
"2016-08-03";"654.76"
"2016-08-04";"657.21"
"2016-08-05";"657.36"
"2016-08-08";"656.98"
"2016-08-09";"654.79"
"2016-08-10";"653.06"
"2016-08-11";"649.29"
"2016-08-12";"645.22"
"2016-08-16";"648.31"
"2016-08-17";"649.01"
"2016-08-18";"657.46"
"2016-08-19";"656.05"
"2016-08-22";"660.94"
"2016-08-23";"667.31"
"2016-08-24";"668.57"
"2016-08-25";"671.49"
"2016-08-26";"665.94"
"2016-08-29";"662.93"
"2016-08-30";"671.32"
"2016-08-31";"673.17"
"2016-09-01";"678.57"
"2016-09-02";"680.28"
"2016-09-05";"675.43"
"2016-09-06";"673.61"
"2016-09-07";"669.49"
"2016-09-08";"660.95"
"2016-09-09";"661.93"
"2016-09-12";"670.61"
"2016-09-13";"674.18"
"2016-09-14";"672.97"
"2016-09-15";"674.93"
"2016-09-16";"671.36"
"2016-09-20";"674.67"
"2016-09-21";"672.73"
"2016-09-22";"666.89"
"2016-09-23";"657.32"
"2016-09-26";"659.71"
"2016-09-27";"662.34"
"2016-09-28";"661.96"
"2016-09-29";"662.27"
"2016-09-30";"659.08"
"2016-10-03";"658.02"
"2016-10-04";"658.59"
"2016-10-05";"662.29"
"2016-10-06";"664.86"
"2016-10-07";"666.97"
"2016-10-11";"667.93"
"2016-10-12";"667.47"
"2016-10-13";"667.19"
"2016-10-14";"670.88"
"2016-10-17";"670.37"
"2016-10-18";"670.61"
"2016-10-19";"668.47"
"2016-10-20";"667.41"
"2016-10-21";"666.74"
"2016-10-24";"667.09"
"2016-10-25";"660.38"
"2016-10-26";"653.98"
"2016-10-27";"653.62"
"2016-10-28";"651.65"
"2016-11-02";"651.18"
"2016-11-03";"653.55"
"2016-11-04";"650.72"
"2016-11-07";"654.87"
"2016-11-08";"654.66"
"2016-11-09";"651.32"
"2016-11-10";"650.95"
"2016-11-11";"656.36"
"2016-11-14";"663.23"
"2016-11-15";"668.29"
"2016-11-16";"668.93"
"2016-11-17";"675.77"
"2016-11-18";"674.38"
"2016-11-21";"678.28"
"2016-11-22";"675.39"
"2016-11-23";"674.37"
"2016-11-24";"679.24"
"2016-11-25";"677.56"
"2016-11-28";"678.03"
"2016-11-29";"675.91"
"2016-11-30";"675.48"
"2016-12-01";"673.54"
"2016-12-02";"674.76"
"2016-12-05";"672.58"
"2016-12-06";"668.90"
"2016-12-07";"662.05"
"2016-12-09";"656.07"
"2016-12-12";"653.55"
"2016-12-13";"649.40"
"2016-12-14";"650.25"
"2016-12-15";"654.94"
"2016-12-16";"663.68"
"2016-12-19";"670.16"
"2016-12-20";"677.11"
"2016-12-21";"676.09"
"2016-12-22";"672.24"
"2016-12-23";"674.96"
"2016-12-26";"673.48"
"2016-12-27";"672.69"
"2016-12-28";"673.73"
"2016-12-29";"673.06"
"2016-12-30";"667.29"
"2017-01-03";"669.47"
"2017-01-04";"673.36"
"2017-01-05";"671.78"
"2017-01-06";"666.41"
"2017-01-09";"665.29"
"2017-01-10";"670.35"
"2017-01-11";"670.94"
"2017-01-12";"671.69"
"2017-01-13";"663.01"
"2017-01-16";"660.13"
"2017-01-17";"661.38"
"2017-01-18";"657.85"
"2017-01-19";"658.91"
"2017-01-20";"660.18"
"2017-01-23";"659.49"
"2017-01-24";"652.92"
"2017-01-25";"653.84"
"2017-01-26";"650.98"
"2017-01-27";"648.31"
"2017-01-30";"649.92"
"2017-01-31";"648.87"
"2017-02-01";"646.19"
"2017-02-02";"646.97"
"2017-02-03";"643.18"
"2017-02-06";"641.80"
"2017-02-07";"639.35"
"2017-02-08";"646.06"
"2017-02-09";"646.58"
"2017-02-10";"646.82"
"2017-02-13";"642.62"
"2017-02-14";"642.40"
"2017-02-15";"641.89"
"2017-02-16";"639.93"
"2017-02-17";"638.35"
"2017-02-20";"643.49"
"2017-02-21";"642.21"
"2017-02-22";"643.63"
"2017-02-23";"641.51"
"2017-02-24";"640.36"
"2017-02-27";"645.66"
"2017-02-28";"645.19"
"2017-03-01";"648.88"
"2017-03-02";"650.98"
"2017-03-03";"654.11"
"2017-03-06";"655.57"
"2017-03-07";"658.71"
"2017-03-08";"660.02"
"2017-03-09";"661.65"
"2017-03-10";"664.84"
"2017-03-13";"663.40"
"2017-03-14";"665.43"
"2017-03-15";"669.07"
"2017-03-16";"669.52"
"2017-03-17";"661.20"
"2017-03-20";"661.15"
"2017-03-21";"662.35"
"2017-03-22";"657.83"
"2017-03-23";"662.84"
"2017-03-24";"662.42"
"2017-03-27";"661.64"
"2017-03-28";"663.74"
"2017-03-29";"666.04"
"2017-03-30";"663.61"
"2017-03-31";"662.66"
"2017-04-03";"663.97"
"2017-04-04";"658.16"
"2017-04-05";"661.42"
"2017-04-06";"657.74"
"2017-04-07";"656.51"
"2017-04-10";"656.47"
"2017-04-11";"654.22"
"2017-04-12";"652.80"
"2017-04-13";"653.65"
"2017-04-17";"650.00"
"2017-04-18";"647.47"
"2017-04-20";"647.68"
"2017-04-21";"649.26"
"2017-04-24";"650.65"
"2017-04-25";"653.71"
"2017-04-26";"660.04"
"2017-04-27";"665.35"
"2017-04-28";"664.28"
"2017-05-02";"665.41"
"2017-05-03";"666.95"
"2017-05-04";"668.98"
"2017-05-05";"673.89"
"2017-05-08";"674.88"
"2017-05-09";"676.32"
"2017-05-10";"679.05"
"2017-05-11";"672.92"
"2017-05-12";"671.55"
"2017-05-15";"671.03"
"2017-05-16";"668.03"
"2017-05-17";"666.26"
"2017-05-18";"668.62"
"2017-05-19";"675.80"
"2017-05-22";"670.30"
"2017-05-23";"668.21"
"2017-05-24";"672.40"
"2017-05-25";"674.27"
"2017-05-26";"669.42"
"2017-05-29";"670.25"
"2017-05-30";"674.02"
"2017-05-31";"675.31"
"2017-06-01";"672.35"
"2017-06-02";"672.37"
"2017-06-05";"670.41"
"2017-06-06";"668.89"
"2017-06-07";"668.70"
"2017-06-08";"668.36"
"2017-06-09";"666.28"
"2017-06-12";"664.47"
"2017-06-13";"661.63"
"2017-06-14";"662.19"
"2017-06-15";"659.46"
"2017-06-16";"665.23"
"2017-06-19";"663.73"
"2017-06-20";"662.47"
"2017-06-21";"663.76"
"2017-06-22";"664.54"
"2017-06-23";"664.00"
"2017-06-27";"661.72"
"2017-06-28";"662.09"
"2017-06-29";"662.36"
"2017-06-30";"663.21"
"2017-07-03";"664.29"
"2017-07-04";"661.95"
"2017-07-05";"663.36"
"2017-07-06";"665.94"
"2017-07-07";"666.22"
"2017-07-10";"666.61"
"2017-07-11";"666.53"
"2017-07-12";"666.59"
"2017-07-13";"663.46"
"2017-07-14";"660.71"
"2017-07-17";"658.18"
"2017-07-18";"656.92"
"2017-07-19";"656.01"
"2017-07-20";"653.71"
"2017-07-21";"651.56"
"2017-07-24";"651.82"
"2017-07-25";"650.65"
"2017-07-26";"648.77"
"2017-07-27";"648.75"
"2017-07-28";"647.99"
"2017-07-31";"651.58"
"2017-08-01";"652.23"
"2017-08-02";"651.93"
"2017-08-03";"652.77"
"2017-08-04";"650.17"
"2017-08-07";"649.88"
"2017-08-08";"650.52"
"2017-08-09";"649.53"
"2017-08-10";"649.50"
"2017-08-11";"647.42"
"2017-08-14";"647.77"
"2017-08-16";"647.59"
"2017-08-17";"645.86"
"2017-08-18";"645.29"
"2017-08-21";"646.57"
"2017-08-22";"642.73"
"2017-08-23";"641.47"
"2017-08-24";"641.47"
"2017-08-25";"638.64"
"2017-08-28";"636.61"
"2017-08-29";"630.33"
"2017-08-30";"626.68"
"2017-08-31";"628.36"
"2017-09-01";"628.89"
"2017-09-04";"624.20"
"2017-09-05";"624.68"
"2017-09-06";"621.55"
"2017-09-07";"620.59"
"2017-09-08";"615.58"
"2017-09-11";"618.36"
"2017-09-12";"621.69"
"2017-09-13";"624.31"
"2017-09-14";"626.12"
"2017-09-15";"627.26"
"2017-09-20";"625.53"
"2017-09-21";"621.87"
"2017-09-22";"623.94"
"2017-09-25";"623.85"
"2017-09-26";"628.37"
"2017-09-27";"633.37"
"2017-09-28";"638.28"
"2017-09-29";"636.85"
"2017-10-02";"637.93"
"2017-10-03";"640.52"
"2017-10-04";"635.79"
"2017-10-05";"630.67"
"2017-10-06";"628.84"
"2017-10-10";"633.32"
"2017-10-11";"628.80"
"2017-10-12";"626.77"
"2017-10-13";"624.99"
"2017-10-16";"622.13"
"2017-10-17";"619.68"
"2017-10-18";"622.07"
"2017-10-19";"625.03"
"2017-10-20";"625.55"
"2017-10-23";"628.68"
"2017-10-24";"630.97"
"2017-10-25";"631.96"
"2017-10-26";"631.12"
"2017-10-30";"629.62"
"2017-10-31";"636.49"
"2017-11-02";"636.80"
"2017-11-03";"631.97"
"2017-11-06";"630.81"
"2017-11-07";"632.97"
"2017-11-08";"633.72"
"2017-11-09";"631.80"
"2017-11-10";"631.46"
"2017-11-13";"630.61"
"2017-11-14";"632.43"
"2017-11-15";"630.59"
"2017-11-16";"631.90"
"2017-11-17";"630.41"
"2017-11-20";"629.21"
"2017-11-21";"636.71"
"2017-11-22";"635.72"
"2017-11-23";"634.82"
"2017-11-24";"634.23"
"2017-11-27";"633.66"
"2017-11-28";"635.80"
"2017-11-29";"641.09"
"2017-11-30";"642.41"
"2017-12-01";"645.32"
"2017-12-04";"648.78"
"2017-12-05";"648.21"
"2017-12-06";"652.52"
"2017-12-07";"653.82"
"2017-12-11";"655.27"
"2017-12-12";"655.53"
"2017-12-13";"655.74"
"2017-12-14";"649.40"
"2017-12-15";"641.05"
"2017-12-18";"638.37"
"2017-12-19";"622.86"
"2017-12-20";"620.62"
"2017-12-21";"620.58"
"2017-12-22";"620.54"
"2017-12-26";"622.11"
"2017-12-27";"619.03"
"2017-12-28";"616.58"
"2017-12-29";"615.22"
"2018-01-02";"614.75"
"2018-01-03";"609.49"
"2018-01-04";"604.84"
"2018-01-05";"604.00"
"2018-01-08";"606.04"
"2018-01-09";"606.29"
"2018-01-10";"607.25"
"2018-01-11";"609.17"
